twotheta, yobs, ycal, bkg, diff
4.306000e+001,1.010000e+002,9.534709e+001,9.023992e+001,5.652911e+000
4.307000e+001,1.110000e+002,9.530638e+001,9.020482e+001,1.569362e+001
4.308000e+001,9.800000e+001,9.526582e+001,9.016977e+001,2.734180e+000
4.309000e+001,1.050000e+002,9.522540e+001,9.013476e+001,9.774600e+000
4.310000e+001,8.800000e+001,9.518512e+001,9.009979e+001,-7.185122e+000
4.311000e+001,9.100000e+001,9.514499e+001,9.006486e+001,-4.144986e+000
4.312000e+001,8.800000e+001,9.510499e+001,9.002996e+001,-7.104991e+000
4.313000e+001,1.040000e+002,9.506514e+001,8.999511e+001,8.934863e+000
4.314000e+001,1.220000e+002,9.502542e+001,8.996030e+001,2.697458e+001
4.315000e+001,1.040000e+002,9.498585e+001,8.992553e+001,9.014148e+000
4.316000e+001,9.900000e+001,9.494642e+001,8.989080e+001,4.053580e+000
4.317000e+001,9.100000e+001,9.490713e+001,8.985611e+001,-3.907128e+000
4.318000e+001,9.000000e+001,9.486797e+001,8.982146e+001,-4.867975e+000
4.319000e+001,1.060000e+002,9.482896e+001,8.978685e+001,1.117104e+001
4.320000e+001,1.000000e+002,9.479009e+001,8.975228e+001,5.209914e+000
4.321000e+001,9.700000e+001,9.475135e+001,8.971775e+001,2.248650e+000
4.322000e+001,9.000000e+001,9.471275e+001,8.968326e+001,-4.712753e+000
4.323000e+001,9.300000e+001,9.467429e+001,8.964881e+001,-1.674293e+000
4.324000e+001,9.200000e+001,9.463597e+001,8.961440e+001,-2.635971e+000
4.325000e+001,1.000000e+002,9.459779e+001,8.958003e+001,5.402213e+000
4.326000e+001,1.070000e+002,9.455974e+001,8.954570e+001,1.244026e+001
4.327000e+001,1.040000e+002,9.452183e+001,8.951141e+001,9.478170e+000
4.328000e+001,1.030000e+002,9.448406e+001,8.947716e+001,8.515943e+000
4.329000e+001,8.900000e+001,9.444642e+001,8.944295e+001,-5.446420e+000
4.330000e+001,1.100000e+002,9.440892e+001,8.940878e+001,1.559108e+001
4.331000e+001,9.100000e+001,9.437156e+001,8.937465e+001,-3.371556e+000
4.332000e+001,9.500000e+001,9.433433e+001,8.934056e+001,6.656718e-001
4.333000e+001,8.400000e+001,9.429724e+001,8.930651e+001,-1.029724e+001
4.334000e+001,8.400000e+001,9.426028e+001,8.927250e+001,-1.026028e+001
4.335000e+001,8.700000e+001,9.422346e+001,8.923852e+001,-7.223458e+000
4.336000e+001,7.700000e+001,9.418677e+001,8.920459e+001,-1.718677e+001
4.337000e+001,8.500000e+001,9.415022e+001,8.917070e+001,-9.150221e+000
4.338000e+001,1.070000e+002,9.411381e+001,8.913684e+001,1.288619e+001
4.339000e+001,9.200000e+001,9.407752e+001,8.910303e+001,-2.077524e+000
4.340000e+001,9.600000e+001,9.404138e+001,8.906926e+001,1.958623e+000
4.341000e+001,9.600000e+001,9.400536e+001,8.903552e+001,1.994635e+000
4.342000e+001,9.300000e+001,9.396949e+001,8.900182e+001,-9.694869e-001
4.343000e+001,8.600000e+001,9.393374e+001,8.896817e+001,-7.933743e+000
4.344000e+001,9.600000e+001,9.389813e+001,8.893455e+001,2.101866e+000
4.345000e+001,8.700000e+001,9.386266e+001,8.890097e+001,-6.862658e+000
4.346000e+001,7.500000e+001,9.382732e+001,8.886744e+001,-1.882732e+001
4.347000e+001,8.200000e+001,9.379211e+001,8.883394e+001,-1.179211e+001
4.348000e+001,8.000000e+001,9.375703e+001,8.880048e+001,-1.375703e+001
4.349000e+001,8.900000e+001,9.372209e+001,8.876706e+001,-4.722093e+000
4.350000e+001,9.900000e+001,9.368729e+001,8.873368e+001,5.312714e+000
4.351000e+001,9.000000e+001,9.365261e+001,8.870033e+001,-3.652612e+000
4.352000e+001,8.100000e+001,9.361807e+001,8.866703e+001,-1.261807e+001
4.353000e+001,9.000000e+001,9.358367e+001,8.863377e+001,-3.583665e+000
4.354000e+001,8.000000e+001,9.354939e+001,8.860054e+001,-1.354939e+001
4.355000e+001,9.200000e+001,9.351525e+001,8.856736e+001,-1.515252e+000
4.356000e+001,7.800000e+001,9.348124e+001,8.853421e+001,-1.548124e+001
4.357000e+001,9.500000e+001,9.344737e+001,8.850110e+001,1.552629e+000
4.358000e+001,9.600000e+001,9.341363e+001,8.846803e+001,2.586369e+000
4.359000e+001,9.400000e+001,9.338002e+001,8.843500e+001,6.199762e-001
4.360000e+001,8.400000e+001,9.334655e+001,8.840201e+001,-9.346550e+000
4.361000e+001,9.800000e+001,9.331321e+001,8.836906e+001,4.686791e+000
4.362000e+001,8.600000e+001,9.328000e+001,8.833615e+001,-7.280002e+000
4.363000e+001,1.020000e+002,9.324693e+001,8.830328e+001,8.753072e+000
4.364000e+001,7.900000e+001,9.321399e+001,8.827044e+001,-1.421399e+001
4.365000e+001,8.700000e+001,9.318118e+001,8.823764e+001,-6.181180e+000
4.366000e+001,8.800000e+001,9.314851e+001,8.820489e+001,-5.148506e+000
4.367000e+001,1.000000e+002,9.311597e+001,8.817217e+001,6.884034e+000
4.368000e+001,9.600000e+001,9.308356e+001,8.813949e+001,2.916441e+000
4.369000e+001,7.500000e+001,9.305129e+001,8.810685e+001,-1.805129e+001
4.370000e+001,8.900000e+001,9.301915e+001,8.807424e+001,-4.019147e+000
4.371000e+001,8.500000e+001,9.298714e+001,8.804168e+001,-7.987141e+000
4.372000e+001,9.400000e+001,9.295527e+001,8.800915e+001,1.044730e+000
4.373000e+001,9.400000e+001,9.292353e+001,8.797667e+001,1.076468e+000
4.374000e+001,9.100000e+001,9.289193e+001,8.794422e+001,-1.891929e+000
4.375000e+001,7.700000e+001,9.286046e+001,8.791181e+001,-1.586046e+001
4.376000e+001,9.100000e+001,9.282913e+001,8.787944e+001,-1.829125e+000
4.377000e+001,7.700000e+001,9.279793e+001,8.784710e+001,-1.579793e+001
4.378000e+001,9.400000e+001,9.276686e+001,8.781481e+001,1.233140e+000
4.379000e+001,8.300000e+001,9.273593e+001,8.778255e+001,-9.735930e+000
4.380000e+001,7.800000e+001,9.270513e+001,8.775033e+001,-1.470513e+001
4.381000e+001,8.200000e+001,9.267447e+001,8.771815e+001,-1.067447e+001
4.382000e+001,8.500000e+001,9.264395e+001,8.768601e+001,-7.643950e+000
4.383000e+001,1.150000e+002,9.261356e+001,8.765391e+001,2.238644e+001
4.384000e+001,9.400000e+001,9.258331e+001,8.762184e+001,1.416691e+000
4.385000e+001,8.600000e+001,9.255319e+001,8.758982e+001,-6.553192e+000
4.386000e+001,1.050000e+002,9.252321e+001,8.755783e+001,1.247679e+001
4.387000e+001,8.700000e+001,9.249337e+001,8.752588e+001,-5.493368e+000
4.388000e+001,9.500000e+001,9.246366e+001,8.749397e+001,2.536339e+000
4.389000e+001,8.300000e+001,9.243409e+001,8.746209e+001,-9.434092e+000
4.390000e+001,9.200000e+001,9.240466e+001,8.743026e+001,-4.046595e-001
4.391000e+001,9.000000e+001,9.237537e+001,8.739846e+001,-2.375365e+000
4.392000e+001,8.900000e+001,9.234621e+001,8.736670e+001,-3.346209e+000
4.393000e+001,9.700000e+001,9.231719e+001,8.733498e+001,4.682809e+000
4.394000e+001,7.700000e+001,9.228831e+001,8.730329e+001,-1.528831e+001
4.395000e+001,7.400000e+001,9.225957e+001,8.727165e+001,-1.825957e+001
4.396000e+001,1.020000e+002,9.223097e+001,8.724004e+001,9.769029e+000
4.397000e+001,8.900000e+001,9.220251e+001,8.720847e+001,-3.202510e+000
4.398000e+001,1.050000e+002,9.217419e+001,8.717694e+001,1.282581e+001
4.399000e+001,8.200000e+001,9.214601e+001,8.714544e+001,-1.014601e+001
4.400000e+001,9.600000e+001,9.211797e+001,8.711399e+001,3.882030e+000
4.401000e+001,8.000000e+001,9.209007e+001,8.708257e+001,-1.209007e+001
4.402000e+001,9.000000e+001,9.206232e+001,8.705119e+001,-2.062317e+000
4.403000e+001,9.500000e+001,9.203470e+001,8.701984e+001,2.965297e+000
4.404000e+001,9.100000e+001,9.200723e+001,8.698854e+001,-1.007233e+000
4.405000e+001,8.700000e+001,9.197991e+001,8.695727e+001,-4.979906e+000
4.406000e+001,9.100000e+001,9.195272e+001,8.692604e+001,-9.527223e-001
4.407000e+001,8.700000e+001,9.192568e+001,8.689485e+001,-4.925683e+000
4.408000e+001,1.000000e+002,9.189879e+001,8.686369e+001,8.101210e+000
4.409000e+001,9.200000e+001,9.187204e+001,8.683257e+001,1.279588e-001
4.410000e+001,7.100000e+001,9.184544e+001,8.680149e+001,-2.084544e+001
4.411000e+001,9.800000e+001,9.181898e+001,8.677045e+001,6.181017e+000
4.412000e+001,8.900000e+001,9.179268e+001,8.673945e+001,-2.792675e+000
4.413000e+001,7.400000e+001,9.176652e+001,8.670848e+001,-1.776652e+001
4.414000e+001,8.300000e+001,9.174050e+001,8.667755e+001,-8.740504e+000
4.415000e+001,9.300000e+001,9.171464e+001,8.664666e+001,1.285358e+000
4.416000e+001,9.400000e+001,9.168893e+001,8.661580e+001,2.311070e+000
4.417000e+001,1.080000e+002,9.166337e+001,8.658498e+001,1.633663e+001
4.418000e+001,9.200000e+001,9.163796e+001,8.655420e+001,3.620402e-001
4.419000e+001,8.700000e+001,9.161270e+001,8.652346e+001,-4.612703e+000
4.420000e+001,9.000000e+001,9.158760e+001,8.649275e+001,-1.587599e+000
4.421000e+001,9.000000e+001,9.156265e+001,8.646208e+001,-1.562650e+000
4.422000e+001,7.700000e+001,9.153786e+001,8.643145e+001,-1.453786e+001
4.423000e+001,9.300000e+001,9.151322e+001,8.640085e+001,1.486783e+000
4.424000e+001,9.200000e+001,9.148874e+001,8.637030e+001,5.112644e-001
4.425000e+001,9.800000e+001,9.146441e+001,8.633978e+001,6.535588e+000
4.426000e+001,8.000000e+001,9.144025e+001,8.630929e+001,-1.144025e+001
4.427000e+001,9.400000e+001,9.141624e+001,8.627885e+001,2.583758e+000
4.428000e+001,1.020000e+002,9.139240e+001,8.624844e+001,1.060760e+001
4.429000e+001,9.800000e+001,9.136872e+001,8.621806e+001,6.631284e+000
4.430000e+001,8.900000e+001,9.134520e+001,8.618773e+001,-2.345198e+000
4.431000e+001,8.300000e+001,9.132184e+001,8.615743e+001,-8.321844e+000
4.432000e+001,9.400000e+001,9.129866e+001,8.612717e+001,2.701345e+000
4.433000e+001,1.000000e+002,9.127563e+001,8.609694e+001,8.724366e+000
4.434000e+001,8.700000e+001,9.125278e+001,8.606675e+001,-4.252781e+000
4.435000e+001,8.900000e+001,9.123010e+001,8.603660e+001,-2.230097e+000
4.436000e+001,7.800000e+001,9.120758e+001,8.600649e+001,-1.320758e+001
4.437000e+001,7.300000e+001,9.118524e+001,8.597641e+001,-1.818524e+001
4.438000e+001,8.600000e+001,9.116308e+001,8.594637e+001,-5.163079e+000
4.439000e+001,8.500000e+001,9.114109e+001,8.591637e+001,-6.141089e+000
4.440000e+001,8.700000e+001,9.111928e+001,8.588640e+001,-4.119276e+000
4.441000e+001,9.700000e+001,9.109764e+001,8.585647e+001,5.902359e+000
4.442000e+001,7.300000e+001,9.107619e+001,8.582657e+001,-1.807619e+001
4.443000e+001,9.900000e+001,9.105492e+001,8.579672e+001,7.945084e+000
4.444000e+001,7.900000e+001,9.103383e+001,8.576689e+001,-1.203383e+001
4.445000e+001,8.200000e+001,9.101293e+001,8.573711e+001,-9.012928e+000
4.446000e+001,8.100000e+001,9.099222e+001,8.570736e+001,-9.992216e+000
4.447000e+001,8.400000e+001,9.097169e+001,8.567765e+001,-6.971693e+000
4.448000e+001,9.400000e+001,9.095136e+001,8.564798e+001,3.048637e+000
4.449000e+001,9.800000e+001,9.093123e+001,8.561834e+001,7.068773e+000
4.450000e+001,8.100000e+001,9.091129e+001,8.558873e+001,-9.911287e+000
4.451000e+001,7.600000e+001,9.089155e+001,8.555917e+001,-1.489155e+001
4.452000e+001,8.100000e+001,9.087201e+001,8.552964e+001,-9.872009e+000
4.453000e+001,8.800000e+001,9.085267e+001,8.550015e+001,-2.852674e+000
4.454000e+001,8.200000e+001,9.083355e+001,8.547069e+001,-8.833546e+000
4.455000e+001,7.400000e+001,9.081463e+001,8.544127e+001,-1.681463e+001
4.456000e+001,8.700000e+001,9.079592e+001,8.541188e+001,-3.795921e+000
4.457000e+001,9.900000e+001,9.077743e+001,8.538253e+001,8.222571e+000
4.458000e+001,9.500000e+001,9.075916e+001,8.535322e+001,4.240844e+000
4.459000e+001,9.100000e+001,9.074110e+001,8.532395e+001,2.588966e-001
4.460000e+001,7.800000e+001,9.072328e+001,8.529471e+001,-1.272328e+001
4.461000e+001,8.900000e+001,9.070567e+001,8.526550e+001,-1.705674e+000
4.462000e+001,7.800000e+001,9.068830e+001,8.523633e+001,-1.268830e+001
4.463000e+001,8.500000e+001,9.067117e+001,8.520720e+001,-5.671169e+000
4.464000e+001,8.900000e+001,9.065427e+001,8.517811e+001,-1.654272e+000
4.465000e+001,9.500000e+001,9.063762e+001,8.514905e+001,4.362383e+000
4.466000e+001,8.600000e+001,9.062121e+001,8.512002e+001,-4.621208e+000
4.467000e+001,1.130000e+002,9.060505e+001,8.509103e+001,2.239495e+001
4.468000e+001,1.020000e+002,9.058914e+001,8.506208e+001,1.141086e+001
4.469000e+001,8.900000e+001,9.057350e+001,8.503317e+001,-1.573497e+000
4.470000e+001,8.900000e+001,9.055811e+001,8.500429e+001,-1.558113e+000
4.471000e+001,9.200000e+001,9.054300e+001,8.497544e+001,1.457003e+000
4.472000e+001,9.200000e+001,9.052815e+001,8.494663e+001,1.471846e+000
4.473000e+001,8.700000e+001,9.051359e+001,8.491786e+001,-3.513588e+000
4.474000e+001,1.040000e+002,9.049930e+001,8.488912e+001,1.350070e+001
4.475000e+001,9.700000e+001,9.048531e+001,8.486042e+001,6.514691e+000
4.476000e+001,9.100000e+001,9.047161e+001,8.483175e+001,5.283927e-001
4.477000e+001,1.100000e+002,9.045820e+001,8.480312e+001,1.954180e+001
4.478000e+001,1.000000e+002,9.044511e+001,8.477453e+001,9.554893e+000
4.479000e+001,1.120000e+002,9.043232e+001,8.474597e+001,2.156768e+001
4.480000e+001,9.200000e+001,9.041985e+001,8.471745e+001,1.580148e+000
4.481000e+001,8.800000e+001,9.040771e+001,8.468896e+001,-2.407707e+000
4.482000e+001,1.020000e+002,9.039589e+001,8.466051e+001,1.160411e+001
4.483000e+001,8.300000e+001,9.038442e+001,8.463209e+001,-7.384417e+000
4.484000e+001,8.800000e+001,9.037329e+001,8.460371e+001,-2.373285e+000
4.485000e+001,9.600000e+001,9.036251e+001,8.457536e+001,5.637493e+000
4.486000e+001,8.600000e+001,9.035209e+001,8.454705e+001,-4.352088e+000
4.487000e+001,8.400000e+001,9.034204e+001,8.451877e+001,-6.342038e+000
4.488000e+001,8.800000e+001,9.033236e+001,8.449053e+001,-2.332364e+000
4.489000e+001,1.050000e+002,9.032307e+001,8.446233e+001,1.467693e+001
4.490000e+001,9.900000e+001,9.031418e+001,8.443416e+001,8.685820e+000
4.491000e+001,8.000000e+001,9.030569e+001,8.440602e+001,-1.030569e+001
4.492000e+001,9.800000e+001,9.029761e+001,8.437793e+001,7.702393e+000
4.493000e+001,8.700000e+001,9.028995e+001,8.434986e+001,-3.289949e+000
4.494000e+001,9.000000e+001,9.028272e+001,8.432183e+001,-2.827228e-001
4.495000e+001,9.300000e+001,9.027594e+001,8.429384e+001,2.724061e+000
4.496000e+001,8.100000e+001,9.026961e+001,8.426588e+001,-9.269608e+000
4.497000e+001,8.600000e+001,9.026374e+001,8.423796e+001,-4.263741e+000
4.498000e+001,8.800000e+001,9.025835e+001,8.421007e+001,-2.258350e+000
4.499000e+001,9.200000e+001,9.025345e+001,8.418221e+001,1.746554e+000
4.500000e+001,1.040000e+002,9.024904e+001,8.415440e+001,1.375096e+001
4.501000e+001,9.000000e+001,9.024515e+001,8.412661e+001,-2.451486e-001
4.502000e+001,8.800000e+001,9.024178e+001,8.409886e+001,-2.241781e+000
4.503000e+001,9.500000e+001,9.023895e+001,8.407115e+001,4.761049e+000
4.504000e+001,8.700000e+001,9.023667e+001,8.404347e+001,-3.236673e+000
4.505000e+001,1.050000e+002,9.023496e+001,8.401583e+001,1.476504e+001
4.506000e+001,9.300000e+001,9.023383e+001,8.398822e+001,2.766169e+000
4.507000e+001,8.900000e+001,9.023330e+001,8.396064e+001,-1.233297e+000
4.508000e+001,8.800000e+001,9.023337e+001,8.393310e+001,-2.233374e+000
4.509000e+001,9.600000e+001,9.023408e+001,8.390560e+001,5.765922e+000
4.510000e+001,9.100000e+001,9.023543e+001,8.387813e+001,7.645735e-001
4.511000e+001,9.400000e+001,9.023744e+001,8.385069e+001,3.762564e+000
4.512000e+001,9.500000e+001,9.024012e+001,8.382329e+001,4.759875e+000
4.513000e+001,9.900000e+001,9.024351e+001,8.379593e+001,8.756490e+000
4.514000e+001,9.700000e+001,9.024761e+001,8.376859e+001,6.752389e+000
4.515000e+001,9.900000e+001,9.025245e+001,8.374130e+001,8.747554e+000
4.516000e+001,1.030000e+002,9.025804e+001,8.371403e+001,1.274196e+001
4.517000e+001,8.600000e+001,9.026440e+001,8.368681e+001,-4.264401e+000
4.518000e+001,1.040000e+002,9.027156e+001,8.365961e+001,1.372844e+001
4.519000e+001,9.300000e+001,9.027954e+001,8.363245e+001,2.720460e+000
4.520000e+001,1.000000e+002,9.028836e+001,8.360533e+001,9.711643e+000
4.521000e+001,9.500000e+001,9.029804e+001,8.357824e+001,4.701962e+000
4.522000e+001,1.020000e+002,9.030860e+001,8.355118e+001,1.169140e+001
4.523000e+001,1.030000e+002,9.032008e+001,8.352416e+001,1.267992e+001
4.524000e+001,1.000000e+002,9.033249e+001,8.349717e+001,9.667509e+000
4.525000e+001,9.600000e+001,9.034586e+001,8.347022e+001,5.654137e+000
4.526000e+001,1.100000e+002,9.036022e+001,8.344330e+001,1.963978e+001
4.527000e+001,1.020000e+002,9.037559e+001,8.341642e+001,1.162441e+001
4.528000e+001,1.010000e+002,9.039201e+001,8.338957e+001,1.060799e+001
4.529000e+001,9.200000e+001,9.040949e+001,8.336275e+001,1.590508e+000
4.530000e+001,8.200000e+001,9.042808e+001,8.333597e+001,-8.428075e+000
4.531000e+001,1.020000e+002,9.044779e+001,8.330922e+001,1.155221e+001
4.532000e+001,9.400000e+001,9.046866e+001,8.328250e+001,3.531339e+000
4.533000e+001,9.100000e+001,9.049073e+001,8.325583e+001,5.092732e-001
4.534000e+001,9.900000e+001,9.051402e+001,8.322918e+001,8.485983e+000
4.535000e+001,9.100000e+001,9.053856e+001,8.320257e+001,4.614352e-001
4.536000e+001,1.060000e+002,9.056441e+001,8.317599e+001,1.543559e+001
4.537000e+001,9.000000e+001,9.059157e+001,8.314945e+001,-5.915730e-001
4.538000e+001,9.800000e+001,9.062010e+001,8.312294e+001,7.379896e+000
4.539000e+001,9.600000e+001,9.065004e+001,8.309646e+001,5.349964e+000
4.540000e+001,9.900000e+001,9.068141e+001,8.307002e+001,8.318593e+000
4.541000e+001,1.020000e+002,9.071425e+001,8.304361e+001,1.128575e+001
4.542000e+001,1.060000e+002,9.074862e+001,8.301723e+001,1.525138e+001
4.543000e+001,1.000000e+002,9.078454e+001,8.299089e+001,9.215458e+000
4.544000e+001,1.000000e+002,9.082206e+001,8.296459e+001,9.177936e+000
4.545000e+001,9.800000e+001,9.086123e+001,8.293831e+001,7.138771e+000
4.546000e+001,9.200000e+001,9.090208e+001,8.291207e+001,1.097920e+000
4.547000e+001,1.030000e+002,9.094466e+001,8.288587e+001,1.205534e+001
4.548000e+001,9.200000e+001,9.098902e+001,8.285969e+001,1.010978e+000
4.549000e+001,9.200000e+001,9.103521e+001,8.283356e+001,9.647941e-001
4.550000e+001,9.900000e+001,9.108326e+001,8.280745e+001,7.916738e+000
4.551000e+001,1.060000e+002,9.113324e+001,8.278138e+001,1.486676e+001
4.552000e+001,1.020000e+002,9.118519e+001,8.275534e+001,1.081481e+001
4.553000e+001,8.800000e+001,9.123916e+001,8.272934e+001,-3.239160e+000
4.554000e+001,9.600000e+001,9.129521e+001,8.270336e+001,4.704792e+000
4.555000e+001,1.040000e+002,9.135338e+001,8.267743e+001,1.264662e+001
4.556000e+001,1.030000e+002,9.141375e+001,8.265152e+001,1.158625e+001
4.557000e+001,9.900000e+001,9.147635e+001,8.262565e+001,7.523654e+000
4.558000e+001,9.300000e+001,9.154124e+001,8.259981e+001,1.458756e+000
4.559000e+001,1.000000e+002,9.160850e+001,8.257401e+001,8.391502e+000
4.560000e+001,1.000000e+002,9.167817e+001,8.254824e+001,8.321833e+000
4.561000e+001,1.160000e+002,9.175031e+001,8.252250e+001,2.424969e+001
4.562000e+001,1.070000e+002,9.182500e+001,8.249680e+001,1.517500e+001
4.563000e+001,1.050000e+002,9.190228e+001,8.247113e+001,1.309772e+001
4.564000e+001,8.600000e+001,9.198223e+001,8.244549e+001,-5.982230e+000
4.565000e+001,1.070000e+002,9.206491e+001,8.241988e+001,1.493509e+001
4.566000e+001,9.800000e+001,9.215039e+001,8.239431e+001,5.849607e+000
4.567000e+001,8.500000e+001,9.223874e+001,8.236877e+001,-7.238740e+000
4.568000e+001,7.700000e+001,9.233002e+001,8.234327e+001,-1.533002e+001
4.569000e+001,1.070000e+002,9.242432e+001,8.231779e+001,1.457568e+001
4.570000e+001,1.000000e+002,9.252169e+001,8.229235e+001,7.478315e+000
4.571000e+001,1.150000e+002,9.262221e+001,8.226695e+001,2.237779e+001
4.572000e+001,1.030000e+002,9.272596e+001,8.224157e+001,1.027404e+001
4.573000e+001,8.500000e+001,9.283301e+001,8.221623e+001,-7.833012e+000
4.574000e+001,9.700000e+001,9.294345e+001,8.219093e+001,4.056554e+000
4.575000e+001,8.700000e+001,9.305734e+001,8.216565e+001,-6.057338e+000
4.576000e+001,9.500000e+001,9.317477e+001,8.214041e+001,1.825230e+000
4.577000e+001,8.800000e+001,9.329582e+001,8.211520e+001,-5.295821e+000
4.578000e+001,9.900000e+001,9.342057e+001,8.209002e+001,5.579426e+000
4.579000e+001,1.030000e+002,9.354911e+001,8.206488e+001,9.450887e+000
4.580000e+001,8.100000e+001,9.368152e+001,8.203977e+001,-1.268152e+001
4.581000e+001,1.060000e+002,9.381789e+001,8.201469e+001,1.218211e+001
4.582000e+001,1.080000e+002,9.395830e+001,8.198964e+001,1.404170e+001
4.583000e+001,1.000000e+002,9.410284e+001,8.196463e+001,5.897157e+000
4.584000e+001,9.600000e+001,9.425161e+001,8.193965e+001,1.748391e+000
4.585000e+001,1.150000e+002,9.440469e+001,8.191470e+001,2.059531e+001
4.586000e+001,1.050000e+002,9.456217e+001,8.188979e+001,1.043783e+001
4.587000e+001,1.010000e+002,9.472416e+001,8.186490e+001,6.275840e+000
4.588000e+001,8.800000e+001,9.489074e+001,8.184005e+001,-6.890740e+000
4.589000e+001,1.120000e+002,9.506201e+001,8.181524e+001,1.693799e+001
4.590000e+001,1.120000e+002,9.523807e+001,8.179045e+001,1.676193e+001
4.591000e+001,8.700000e+001,9.541901e+001,8.176570e+001,-8.419009e+000
4.592000e+001,9.500000e+001,9.560494e+001,8.174098e+001,-6.049362e-001
4.593000e+001,1.100000e+002,9.579595e+001,8.171629e+001,1.420405e+001
4.594000e+001,1.000000e+002,9.599215e+001,8.169163e+001,4.007853e+000
4.595000e+001,9.200000e+001,9.619363e+001,8.166701e+001,-4.193634e+000
4.596000e+001,9.600000e+001,9.640051e+001,8.164242e+001,-4.005130e-001
4.597000e+001,1.180000e+002,9.661289e+001,8.161786e+001,2.138711e+001
4.598000e+001,1.100000e+002,9.683087e+001,8.159333e+001,1.316913e+001
4.599000e+001,1.090000e+002,9.705455e+001,8.156884e+001,1.194545e+001
4.600000e+001,1.100000e+002,9.728406e+001,8.154438e+001,1.271594e+001
4.601000e+001,9.000000e+001,9.751948e+001,8.151995e+001,-7.519482e+000
4.602000e+001,9.600000e+001,9.776094e+001,8.149555e+001,-1.760940e+000
4.603000e+001,9.700000e+001,9.800854e+001,8.147118e+001,-1.008540e+000
4.604000e+001,1.220000e+002,9.826239e+001,8.144685e+001,2.373761e+001
4.605000e+001,1.190000e+002,9.852261e+001,8.142255e+001,2.047739e+001
4.606000e+001,1.030000e+002,9.878930e+001,8.139828e+001,4.210699e+000
4.607000e+001,1.090000e+002,9.906258e+001,8.137404e+001,9.937419e+000
4.608000e+001,9.400000e+001,9.934256e+001,8.134983e+001,-5.342560e+000
4.609000e+001,1.070000e+002,9.962935e+001,8.132566e+001,7.370646e+000
4.610000e+001,1.130000e+002,9.992308e+001,8.130152e+001,1.307692e+001
4.611000e+001,1.130000e+002,1.002238e+002,8.127741e+001,1.277616e+001
4.612000e+001,9.400000e+001,1.005318e+002,8.125333e+001,-6.531760e+000
4.613000e+001,1.090000e+002,1.008470e+002,8.122928e+001,8.153049e+000
4.614000e+001,1.090000e+002,1.011695e+002,8.120527e+001,7.830470e+000
4.615000e+001,9.000000e+001,1.014996e+002,8.118128e+001,-1.149961e+001
4.616000e+001,1.060000e+002,1.018373e+002,8.115733e+001,4.162692e+000
4.617000e+001,1.120000e+002,1.021827e+002,8.113341e+001,9.817261e+000
4.618000e+001,1.160000e+002,1.025360e+002,8.110952e+001,1.346398e+001
4.619000e+001,1.200000e+002,1.028973e+002,8.108567e+001,1.710274e+001
4.620000e+001,1.150000e+002,1.032666e+002,8.106184e+001,1.173342e+001
4.621000e+001,1.030000e+002,1.036441e+002,8.103805e+001,-6.440982e-001
4.622000e+001,1.200000e+002,1.040299e+002,8.101429e+001,1.597008e+001
4.623000e+001,1.180000e+002,1.044242e+002,8.099056e+001,1.357583e+001
4.624000e+001,1.050000e+002,1.048270e+002,8.096686e+001,1.730461e-001
4.625000e+001,1.160000e+002,1.052384e+002,8.094319e+001,1.076161e+001
4.626000e+001,1.180000e+002,1.056586e+002,8.091956e+001,1.234141e+001
4.627000e+001,9.900000e+001,1.060877e+002,8.089595e+001,-7.087658e+000
4.628000e+001,9.900000e+001,1.065257e+002,8.087238e+001,-7.525716e+000
4.629000e+001,1.050000e+002,1.069729e+002,8.084884e+001,-1.972872e+000
4.630000e+001,1.190000e+002,1.074292e+002,8.082533e+001,1.157077e+001
4.631000e+001,1.100000e+002,1.078949e+002,8.080185e+001,2.105091e+000
4.632000e+001,1.040000e+002,1.083700e+002,8.077840e+001,-4.370007e+000
4.633000e+001,1.160000e+002,1.088546e+002,8.075498e+001,7.145366e+000
4.634000e+001,1.270000e+002,1.093489e+002,8.073160e+001,1.765111e+001
4.635000e+001,1.430000e+002,1.098529e+002,8.070824e+001,3.314711e+001
4.636000e+001,1.200000e+002,1.103667e+002,8.068492e+001,9.633278e+000
4.637000e+001,1.150000e+002,1.108905e+002,8.066163e+001,4.109506e+000
4.638000e+001,1.020000e+002,1.114243e+002,8.063837e+001,-9.424303e+000
4.639000e+001,1.190000e+002,1.119682e+002,8.061514e+001,7.031753e+000
4.640000e+001,1.100000e+002,1.125224e+002,8.059194e+001,-2.522420e+000
4.641000e+001,1.060000e+002,1.130869e+002,8.056877e+001,-7.086914e+000
4.642000e+001,1.210000e+002,1.136618e+002,8.054564e+001,7.338179e+000
4.643000e+001,1.160000e+002,1.142472e+002,8.052253e+001,1.752770e+000
4.644000e+001,1.240000e+002,1.148432e+002,8.049946e+001,9.156773e+000
4.645000e+001,1.400000e+002,1.154499e+002,8.047641e+001,2.455010e+001
4.646000e+001,1.150000e+002,1.160673e+002,8.045340e+001,-1.067318e+000
4.647000e+001,1.140000e+002,1.166956e+002,8.043042e+001,-2.695572e+000
4.648000e+001,1.060000e+002,1.173347e+002,8.040747e+001,-1.133473e+001
4.649000e+001,1.140000e+002,1.179849e+002,8.038454e+001,-3.984878e+000
4.650000e+001,1.120000e+002,1.186461e+002,8.036165e+001,-6.646073e+000
